ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Bike Buyer
17988,Single,Male,20000,2,High School,Manual,Yes,1,7,Europe,40,No
17991,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,1,Europe,41,No
17992,Single,Female,10000,2,Partial High School,Manual,Yes,1,1,Europe,41,No
17993,Married,Male,10000,0,High School,Manual,No,2,2,Europe,76,No
17994,Single,Male,20000,2,High School,Manual,Yes,2,7,Europe,42,No
17995,Single,Female,20000,2,High School,Manual,Yes,2,8,Europe,42,No
17997,Single,Female,20000,3,High School,Manual,Yes,0,9,Europe,42,No
18001,Single,Male,20000,3,High School,Manual,Yes,2,2,Europe,43,No
18002,Married,Female,20000,0,Partial College,Manual,Yes,1,3,Europe,73,No
18003,Married,Male,30000,0,Bachelors,Skilled Manual,Yes,1,5,Europe,73,No
18006,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,6,Europe,72,No
18007,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,7,Europe,72,No
18012,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,1,Europe,41,No
18013,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,2,Europe,41,No
18014,Single,Male,30000,2,Partial College,Clerical,Yes,2,1,Europe,42,No
18015,Single,Female,30000,2,Partial College,Clerical,Yes,2,1,Europe,42,No
18016,Married,Female,30000,2,Partial College,Clerical,No,2,2,Europe,42,No
18017,Single,Male,30000,2,Partial College,Clerical,Yes,2,7,Europe,42,No
18018,Single,Male,30000,3,Partial College,Clerical,Yes,0,8,Europe,43,No
18020,Single,Male,20000,0,High School,Manual,Yes,1,9,Europe,29,No
18022,Single,Male,20000,5,High School,Manual,Yes,2,2,Europe,27,No
18023,Single,Male,20000,5,High School,Manual,Yes,2,3,Europe,27,No
18024,Single,Female,30000,3,Partial College,Clerical,Yes,2,5,Europe,27,No
18025,Single,Male,30000,3,Partial College,Clerical,Yes,2,6,Europe,27,No
18029,Single,Female,30000,0,Partial College,Clerical,Yes,1,7,Europe,28,No
18030,Single,Male,20000,0,High School,Manual,No,1,1,Europe,30,No
18031,Single,Female,10000,0,Partial High School,Manual,Yes,2,2,Europe,31,No
18032,Married,Female,20000,0,High School,Manual,No,1,1,Europe,30,No
18033,Single,Female,30000,0,Partial College,Clerical,No,1,1,Europe,30,No
18034,Married,Male,10000,0,High School,Manual,No,2,2,Europe,94,No
18035,Single,Female,20000,0,Partial High School,Manual,Yes,2,7,Europe,32,No
18036,Single,Male,20000,0,Partial High School,Manual,No,2,8,Europe,32,No
18037,Single,Male,20000,0,Partial High School,Manual,No,2,9,Europe,32,No
18040,Married,Male,10000,0,Partial High School,Manual,No,2,2,Europe,33,No
18041,Single,Female,20000,0,Partial High School,Manual,Yes,2,3,Europe,33,No
18042,Single,Male,20000,0,Partial High School,Manual,Yes,2,5,Europe,33,No
18043,Single,Female,20000,0,Partial High School,Manual,No,2,6,Europe,33,No
18044,Single,Female,20000,0,Partial High School,Manual,No,2,7,Europe,33,No
18048,Single,Female,30000,0,Partial College,Clerical,No,1,,Europe,32,No
18053,Single,Female,40000,0,Bachelors,Professional,No,1,1,North America,46,No
18054,Single,Male,40000,0,Bachelors,Professional,No,1,1,North America,46,No
18055,Single,Male,50000,0,Partial College,Skilled Manual,No,1,2,North America,39,No
18058,Single,Female,20000,0,High School,Skilled Manual,Yes,2,7,North America,78,No
18061,Married,Male,40000,0,High School,Professional,No,2,8,North America,62,No
18062,Married,Male,70000,0,Bachelors,Management,No,2,9,North America,62,No
18063,Single,Female,70000,0,Bachelors,Management,Yes,2,2,North America,62,No
18064,Married,Female,40000,0,High School,Professional,No,2,3,North America,61,No
18065,Single,Female,70000,0,Bachelors,Management,Yes,2,5,North America,61,No
18069,Married,Male,70000,0,Bachelors,Management,Yes,4,6,North America,60,No
18070,Married,Female,60000,0,Bachelors,Management,Yes,2,7,North America,60,No
18071,Married,Female,60000,0,Bachelors,Management,Yes,2,1,North America,60,No
18072,Single,Female,60000,0,Bachelors,Management,Yes,2,2,North America,60,No
18073,Married,Male,60000,0,Bachelors,Management,Yes,2,1,North America,60,No
18074,Single,Female,70000,1,Partial College,Professional,Yes,1,1,North America,59,No
18076,Married,Male,70000,1,Partial College,Professional,Yes,1,2,North America,59,No
18077,Married,Male,70000,1,Partial College,Professional,Yes,1,7,North America,59,No
18078,Married,Male,70000,1,Partial College,Professional,Yes,1,8,North America,59,No
18081,Married,Female,40000,1,High School,Professional,Yes,2,9,North America,58,No
18082,Married,Male,60000,1,Partial College,Professional,Yes,1,2,North America,58,No
18083,Married,Male,60000,1,Partial College,Professional,Yes,1,3,North America,58,No
18087,Single,Male,60000,1,Bachelors,Management,Yes,0,5,North America,58,No
18090,Married,Male,40000,1,High School,Professional,Yes,2,6,North America,57,No
18093,Single,Female,60000,1,Partial College,Professional,Yes,2,7,North America,57,No
18094,Single,Male,60000,1,Bachelors,Management,Yes,0,1,North America,57,No
18095,Married,Male,60000,1,Bachelors,Management,Yes,0,2,North America,57,No
18097,Single,Female,60000,1,Partial College,Professional,Yes,2,1,North America,56,No
18099,Married,Male,60000,1,Partial College,Professional,Yes,1,1,North America,56,No
18100,Married,Male,70000,2,Partial College,Professional,Yes,1,2,North America,56,No
18101,Married,Female,70000,2,Partial College,Professional,Yes,1,7,North America,56,No
18102,Married,Male,80000,1,Bachelors,Management,Yes,1,8,North America,56,No
18104,Married,Female,60000,1,Partial College,Professional,Yes,1,9,North America,55,No
18105,Married,Female,60000,1,Partial College,Professional,Yes,1,2,North America,55,No
18106,Married,Male,60000,1,Partial College,Professional,Yes,1,3,North America,55,No
18107,Married,Female,60000,1,Partial College,Professional,Yes,2,5,North America,55,No
18109,Single,Male,60000,1,Partial College,Professional,Yes,2,6,North America,55,No
18110,Married,Male,60000,1,Partial College,Professional,Yes,2,7,North America,55,No
18111,Married,Male,70000,2,Partial College,Professional,No,1,1,North America,55,No
18112,Married,Female,70000,2,Partial College,Professional,Yes,1,1,North America,55,No
18114,Single,Female,70000,1,Partial High School,Skilled Manual,Yes,2,2,North America,54,No
18115,Married,Male,70000,1,Partial High School,Skilled Manual,Yes,2,7,North America,53,No
18117,Single,Male,60000,1,High School,Professional,Yes,2,8,North America,54,No
18119,Married,Male,60000,1,High School,Professional,Yes,2,9,North America,54,No
18123,Married,Female,70000,3,Partial College,Professional,Yes,1,2,North America,53,No
18124,Married,Male,130000,3,Bachelors,Management,Yes,4,3,Europe,48,No
18128,Married,Male,90000,1,High School,Professional,No,1,5,Europe,48,No
18129,Married,Female,100000,3,Partial College,Professional,Yes,4,6,Europe,49,No
18138,Married,Male,100000,3,High School,Professional,Yes,4,7,Europe,51,No
18142,Single,Female,80000,1,Partial College,Professional,Yes,2,1,Europe,52,No
18144,Married,Female,80000,0,Bachelors,Management,Yes,2,2,Europe,62,No
18145,Married,Male,80000,0,Bachelors,Management,No,2,1,Europe,62,No
18146,Single,Male,90000,0,Partial College,Professional,No,2,1,Europe,62,No
18149,Married,Female,100000,3,Bachelors,Management,No,4,2,Europe,61,No
18150,Single,Male,80000,0,Partial College,Professional,Yes,2,7,Europe,60,No
18151,Single,Male,80000,0,Partial College,Professional,No,2,8,Europe,60,No
18152,Single,Male,90000,0,Partial College,Professional,No,2,9,Europe,60,No
18153,Married,Female,100000,3,Bachelors,Management,Yes,4,2,Europe,60,No
18154,Single,Male,100000,3,Bachelors,Management,Yes,4,3,Europe,60,No
18155,Married,Female,80000,2,Partial College,Professional,Yes,1,5,Europe,52,No
18156,Married,Female,80000,2,Partial College,Professional,Yes,2,6,Europe,53,No
18159,Married,Female,100000,4,High School,Professional,Yes,3,7,Europe,52,No
18161,Married,Female,90000,2,Partial College,Professional,Yes,2,1,Europe,53,No
18162,Married,Female,90000,2,Partial College,Professional,Yes,2,2,Europe,53,No
18165,Married,Male,120000,5,Bachelors,Management,Yes,3,1,Europe,52,No
18169,Single,Female,80000,2,High School,Professional,Yes,2,1,Europe,55,No
18170,Married,Male,90000,1,High School,Professional,Yes,3,2,Europe,55,No
18172,Married,Male,130000,5,High School,Professional,Yes,3,7,Europe,55,No
18174,Married,Female,90000,1,High School,Management,Yes,3,8,Europe,56,No
18178,Married,Female,160000,5,Partial College,Management,Yes,3,9,Europe,56,No
18179,Single,Female,80000,1,High School,Management,Yes,3,2,Europe,57,No
18180,Married,Male,120000,5,High School,Management,Yes,3,3,Europe,57,No
18181,Married,Male,150000,5,High School,Management,Yes,4,5,Europe,57,No
28926,Single,Male,70000,0,Bachelors,Professional,No,2,6,Pacific,30,No
18184,Married,Male,90000,0,Partial High School,Skilled Manual,No,2,7,Europe,59,No
18186,Married,Female,130000,5,Partial High School,Professional,Yes,4,1,Europe,59,No
18187,Single,Male,150000,5,Bachelors,Professional,No,4,1,Europe,59,No
18190,Married,Male,70000,0,Bachelors,Professional,No,3,2,Pacific,31,No
18191,Married,Female,80000,0,Bachelors,Professional,Yes,2,5,Pacific,31,No
18192,Married,Male,60000,0,Bachelors,Professional,Yes,4,1,Pacific,32,No
18194,Married,Female,70000,0,Bachelors,Professional,Yes,4,1,Pacific,32,No
18195,Married,Male,70000,0,Bachelors,Professional,Yes,4,1,Pacific,32,No
18197,Married,Female,110000,5,Partial College,Management,Yes,3,1,Pacific,32,No
18199,Single,Female,130000,5,High School,Management,Yes,4,10,Pacific,32,No
18206,Married,Male,100000,5,High School,Management,Yes,3,1,Pacific,34,No
18211,Married,Female,130000,5,High School,Management,Yes,4,2,Pacific,34,No
29321,Single,Male,70000,4,Partial College,Skilled Manual,Yes,3,11,Pacific,46,No
18216,Married,Female,90000,0,Bachelors,Professional,Yes,4,1,Pacific,35,No
18221,Married,Male,160000,5,Partial High School,Management,No,4,1,Pacific,35,No
18223,Married,Male,90000,5,Partial College,Professional,Yes,3,1,North America,42,No
18230,Married,Female,60000,4,Bachelors,Professional,Yes,1,1,North America,47,No
18235,Married,Male,70000,4,Graduate Degree,Professional,Yes,2,2,North America,48,No
18247,Married,Female,70000,5,Bachelors,Professional,Yes,3,1,Pacific,38,No
18253,Married,Female,80000,5,Graduate Degree,Management,Yes,3,2,Pacific,40,No
18256,Married,Male,60000,3,Bachelors,Professional,Yes,1,6,Pacific,41,No
18257,Married,Female,70000,5,Bachelors,Professional,Yes,4,1,Pacific,38,No
18258,Single,Female,70000,0,Bachelors,Professional,No,1,12,Pacific,38,No
18259,Single,Female,70000,0,Bachelors,Professional,No,1,1,Pacific,41,No
29077,Single,Male,70000,0,Partial College,Skilled Manual,Yes,2,8,North America,28,No
18262,Single,Female,60000,3,Bachelors,Professional,Yes,2,1,Pacific,42,No
18263,Married,Female,60000,3,Bachelors,Professional,Yes,2,1,Pacific,42,No
18264,Single,Male,60000,4,Bachelors,Professional,Yes,3,1,Pacific,42,No
18265,Married,Female,60000,4,Bachelors,Professional,Yes,3,9,Pacific,42,No
18266,Single,Female,60000,4,Bachelors,Professional,Yes,3,5,Pacific,43,No
18267,Married,Male,60000,2,Bachelors,Professional,Yes,2,1,Pacific,43,No
18270,Single,Female,70000,0,Bachelors,Professional,No,1,1,Pacific,43,No
18271,Married,Male,70000,0,Bachelors,Professional,No,1,1,Pacific,43,No
18274,Married,Female,90000,4,Bachelors,Professional,Yes,0,6,Pacific,38,No
18278,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,2,Pacific,45,No
18279,Single,Female,60000,0,Partial College,Skilled Manual,Yes,1,2,Pacific,45,No
18280,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,1,Pacific,45,No
18282,Single,Female,100000,0,Bachelors,Professional,No,1,1,Pacific,39,No
18283,Single,Female,100000,0,Bachelors,Professional,No,1,2,Pacific,40,No
18285,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,2,Pacific,46,No
18286,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,1,Pacific,46,No
18287,Married,Female,40000,0,Bachelors,Professional,Yes,1,1,Pacific,73,No
18289,Married,Female,80000,5,Bachelors,Professional,Yes,4,8,Pacific,41,No
18290,Single,Female,70000,0,Bachelors,Professional,No,1,1,Pacific,42,No
18291,Single,Female,70000,0,Bachelors,Professional,No,1,5,Pacific,42,No
18292,Single,Male,70000,0,Bachelors,Professional,No,1,1,Pacific,42,No
18293,Married,Male,90000,0,Bachelors,Professional,Yes,1,1,Pacific,47,No
18294,Married,Female,90000,0,Bachelors,Professional,Yes,1,5,Pacific,47,No
18295,Married,Female,90000,0,Bachelors,Professional,Yes,1,5,Pacific,47,No
18298,Single,Male,70000,4,Bachelors,Professional,Yes,2,1,Pacific,44,No
18299,Married,Male,70000,4,Partial College,Skilled Manual,Yes,2,1,Pacific,44,No
18300,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,1,Pacific,45,No
18304,Single,Female,70000,0,Partial College,Skilled Manual,Yes,1,13,Pacific,49,No
18305,Married,Male,40000,0,Bachelors,Management,Yes,1,1,Pacific,70,No
18306,Married,Female,70000,4,Partial College,Skilled Manual,No,3,5,Pacific,46,No
18310,Married,Male,10000,1,High School,Skilled Manual,Yes,2,5,Pacific,57,No
18311,Married,Female,40000,0,High School,Skilled Manual,Yes,1,2,North America,31,No
18312,Single,Male,40000,0,High School,Skilled Manual,No,2,3,North America,31,No
18313,Single,Female,30000,0,High School,Skilled Manual,No,2,4,North America,26,No
29283,Married,Male,30000,0,High School,Professional,No,2,1,North America,57,No
18315,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5,North America,26,No
18316,Single,Male,30000,0,High School,Skilled Manual,No,2,6,North America,25,No
18317,Married,Female,30000,0,High School,Skilled Manual,Yes,2,7,North America,26,No
18319,Single,Female,30000,0,Partial College,Clerical,Yes,2,8,Pacific,69,No
18320,Married,Male,30000,0,Partial High School,Clerical,No,2,1,North America,27,No
18321,Single,Male,30000,0,Partial High School,Clerical,No,2,2,North America,27,No
18322,Single,Male,30000,0,Partial High School,Clerical,No,2,3,North America,27,No
18323,Single,Male,40000,0,High School,Skilled Manual,Yes,2,6,North America,28,No
18325,Married,Female,40000,0,Bachelors,Management,Yes,2,4,Pacific,68,No
18326,Married,Male,40000,0,Bachelors,Management,No,2,2,Pacific,67,No
18327,Single,Male,30000,0,Partial High School,Clerical,Yes,2,3,North America,29,No
18328,Married,Male,40000,0,High School,Skilled Manual,Yes,2,7,North America,29,No
18329,Single,Male,30000,0,Partial High School,Clerical,No,2,8,North America,27,No
18330,Single,Female,60000,0,Graduate Degree,Management,Yes,1,9,Pacific,67,No
18333,Single,Female,30000,0,Partial College,Clerical,Yes,2,2,Pacific,65,No
18339,Single,Female,40000,0,Partial College,Skilled Manual,Yes,1,3,North America,30,No
18340,Single,Female,40000,0,Partial College,Skilled Manual,Yes,1,5,North America,30,No
18341,Single,Male,40000,0,Partial College,Skilled Manual,No,1,6,North America,30,No
18342,Single,Female,40000,0,Partial College,Skilled Manual,Yes,1,7,North America,30,No
18343,Single,Male,40000,0,Partial College,Skilled Manual,No,1,1,North America,30,No
18345,Married,Female,40000,0,High School,Skilled Manual,Yes,2,2,North America,31,No
18346,Single,Female,30000,0,Partial College,Skilled Manual,No,1,4,North America,32,No
18347,Single,Female,30000,0,Partial College,Skilled Manual,No,1,1,North America,32,No
18348,Single,Female,30000,0,Partial College,Skilled Manual,No,1,5,North America,32,No
18349,Single,Male,30000,0,Partial College,Skilled Manual,Yes,1,6,North America,32,No
18354,Married,Male,170000,0,Graduate Degree,Management,Yes,0,7,North America,39,No
18355,Married,Male,90000,4,Bachelors,Management,Yes,1,8,North America,38,No
18356,Married,Male,90000,4,Partial College,Skilled Manual,Yes,2,1,North America,38,No
18358,Married,Male,30000,0,Partial College,Skilled Manual,No,1,2,North America,27,No
18359,Single,Female,60000,0,Partial College,Skilled Manual,No,1,3,North America,27,No
18364,Married,Male,40000,0,Partial College,Skilled Manual,No,1,6,North America,28,No
18365,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,4,North America,28,No
18367,Married,Male,10000,1,Partial High School,Clerical,Yes,2,2,Pacific,61,No
18374,Married,Male,100000,2,Partial College,Professional,Yes,0,3,North America,42,No
18380,Married,Female,80000,1,Partial College,Professional,Yes,1,7,North America,50,No
18382,Married,Female,80000,3,Partial College,Professional,Yes,2,8,North America,43,No
18383,Single,Female,90000,0,Partial College,Professional,Yes,1,9,North America,43,No
18384,Single,Female,90000,0,Partial College,Professional,No,1,2,North America,43,No
18385,Married,Male,110000,2,Bachelors,Management,Yes,4,3,North America,43,No
18387,Married,Male,130000,2,Bachelors,Management,Yes,4,5,North America,43,No
18390,Married,Male,80000,4,Partial College,Professional,Yes,2,6,North America,44,No
18391,Single,Female,80000,4,Partial College,Professional,Yes,2,7,North America,44,No
18396,Married,Male,100000,2,Partial College,Professional,Yes,4,1,North America,44,No
18397,Married,Male,100000,2,Partial College,Professional,Yes,4,2,North America,44,No
18402,Married,Female,80000,4,Partial College,Professional,Yes,3,1,North America,44,No
18404,Married,Female,80000,4,Partial College,Professional,Yes,3,1,North America,45,No
18405,Married,Female,110000,3,Bachelors,Management,Yes,3,2,North America,45,No
18407,Married,Female,60000,0,High School,Professional,No,2,5,North America,50,No
18408,Single,Male,60000,0,High School,Professional,Yes,2,1,North America,50,No
18410,Married,Male,60000,0,High School,Professional,No,2,1,North America,50,No
18411,Married,Male,60000,0,High School,Professional,No,2,1,North America,51,No
